Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score
17990.0,237,3,630.84,1,3,2,132,6
17991.0,225,2,93.35,1,3,1,131,5
17994.0,122,4,674.89,2,3,3,233,8
17995.0,282,1,23.6,1,2,1,121,4
17997.0,74,8,1907.26,2,4,4,244,10
17999.0,37,2,380.39,3,3,2,332,8
18001.0,12,2,415.13,4,3,2,432,9
18004.0,362,1,157.92,1,2,1,121,4
18005.0,4,2,226.47,4,3,1,431,8
18006.0,23,1,444.68,3,2,2,322,7
18008.0,70,5,343.45,2,4,2,242,8
18009.0,235,1,247.39,1,2,1,121,4
18010.0,257,1,174.8,1,2,1,121,4
18011.0,373,1,102.78999999999999,1,2,1,121,4
18013.0,155,2,187.29,1,3,1,131,5
18014.0,28,1,162.22,3,2,1,321,6
18015.0,4,1,120.03,4,2,1,421,7
18016.0,32,5,1477.66,3,4,3,343,10
18017.0,81,3,523.0,2,3,2,232,7
18018.0,108,2,122.14,2,3,1,231,6
18019.0,52,1,38.45,2,2,1,221,5
18022.0,36,1,612.72,3,2,2,322,7
18024.0,153,2,389.78,1,3,2,132,6
18027.0,99,1,115.31,2,2,1,221,5
18030.0,4,2,230.64999999999998,4,3,1,431,8
18032.0,334,1,73.5,1,2,1,121,4
18033.0,65,1,93.82000000000001,2,2,1,221,5
18034.0,22,2,418.68,3,3,2,332,8
18035.0,36,3,713.89,3,3,3,333,9
18036.0,32,3,403.12,3,3,2,332,8
18037.0,154,6,70.02,1,4,1,141,6
18040.0,19,2,357.20000000000005,3,3,2,332,8
18041.0,12,21,4097.37,4,4,4,444,12
18042.0,54,1,165.04999999999998,2,2,1,221,5
18043.0,25,3,529.29,3,3,2,332,8
18044.0,4,10,2088.6,4,4,4,444,12
18045.0,45,1,178.34,3,2,1,321,6
18048.0,203,2,172.29000000000002,1,3,1,131,5
18050.0,359,1,74.4,1,2,1,121,4
18053.0,71,1,300.02,2,2,2,222,6
18055.0,7,10,6761.34,4,4,4,444,12
18056.0,288,1,363.65,1,2,2,122,5
18058.0,10,1,170.16,4,2,1,421,7
18059.0,23,3,306.46,3,3,2,332,8
18061.0,22,10,1706.13,3,4,4,344,11
18062.0,173,3,720.52,1,3,3,133,7
18064.0,133,2,814.0,2,3,3,233,8
18065.0,6,14,2392.83,4,4,4,444,12
18066.0,75,1,318.0,2,2,2,222,6
18067.0,40,1,396.33,3,2,2,322,7
18068.0,289,1,101.69999999999999,1,2,1,121,4
18069.0,26,5,2009.24,3,4,4,344,11
18071.0,258,2,453.0,1,3,2,132,6
18072.0,186,1,247.44,1,2,1,121,4
18073.0,114,12,2129.9,2,4,4,244,10
18074.0,374,1,489.6,1,2,2,122,5
18075.0,23,10,2611.75,3,4,4,344,11
18077.0,8,11,2584.41,4,4,4,444,12
18078.0,217,2,336.13,1,3,2,132,6
18079.0,45,4,1939.77,3,3,4,334,10
18081.0,36,3,343.45,3,3,2,332,8
18082.0,26,1,680.84,3,2,3,323,8
18085.0,330,2,689.95,1,3,3,133,7
18086.0,274,1,101.34,1,2,1,121,4
18087.0,98,1,852.8,2,2,3,223,7
18088.0,61,1,166.03,2,2,1,221,5
18092.0,2,11,7778.26,4,4,4,444,12
18093.0,93,4,2027.3200000000002,2,3,4,234,9
18094.0,82,6,2384.3,2,4,4,244,10
18095.0,313,2,580.0500000000001,1,3,2,132,6
18096.0,12,3,849.06,4,3,3,433,10
18097.0,8,6,2648.0,4,4,4,444,12
18099.0,127,1,168.31,2,2,1,221,5
18101.0,11,2,222.4,4,3,1,431,8
18102.0,1,42,54656.02,4,4,4,444,12
18104.0,37,1,754.64,3,2,3,323,8
18105.0,38,1,113.48000000000002,3,2,1,321,6
18106.0,330,1,421.9,1,2,2,122,5
18108.0,254,1,271.0,1,2,1,121,4
18109.0,2,26,7136.6,4,4,4,444,12
18110.0,20,1,198.8,3,2,1,321,6
18112.0,12,2,352.69,4,3,2,432,9
18113.0,369,1,76.32000000000001,1,2,1,121,4
18114.0,290,1,220.1,1,2,1,121,4
18116.0,68,8,1403.1100000000001,2,4,3,243,9
18117.0,26,1,315.65,3,2,2,322,7
18118.0,11,26,5625.08,4,4,4,444,12
18119.0,368,1,180.7,1,2,1,121,4
18120.0,214,1,111.15,1,2,1,121,4
18121.0,149,2,653.3,1,3,3,133,7
18122.0,8,6,1793.06,4,4,4,444,12
18123.0,24,2,574.4399999999999,3,3,2,332,8
18125.0,30,4,1131.75,3,3,3,333,9
18126.0,61,1,200.92000000000002,2,2,1,221,5
18127.0,19,3,347.08,3,3,2,332,8
18129.0,243,1,112.55000000000001,1,2,1,121,4
18130.0,15,3,1059.39,4,3,3,433,10
18135.0,29,5,681.9100000000001,3,4,3,343,10
18136.0,63,3,784.33,2,3,3,233,8
18138.0,295,1,152.65,1,2,1,121,4
18139.0,18,6,5948.34,4,4,4,444,12
18142.0,157,2,443.28000000000003,1,3,2,132,6
18143.0,117,2,1000.16,2,3,3,233,8
18144.0,31,11,1728.75,3,4,4,344,11
18145.0,13,4,2861.55,4,3,4,434,11
18146.0,141,2,160.35000000000002,2,3,1,231,6
18147.0,46,2,179.33999999999997,3,3,1,331,7
18149.0,51,3,612.0799999999999,3,3,2,332,8
18150.0,32,3,566.58,3,3,2,332,8
18151.0,135,2,653.35,2,3,3,233,8
18154.0,3,2,399.19,4,3,2,432,9
18155.0,75,3,371.62,2,3,2,232,7
18156.0,13,2,675.64,4,3,3,433,10
18158.0,9,2,453.4,4,3,2,432,9
18159.0,301,1,530.15,1,2,2,122,5
18160.0,57,2,638.0600000000001,2,3,2,232,7
18161.0,15,5,1618.69,4,4,4,444,12
18164.0,37,1,399.65000000000003,3,2,2,322,7
18165.0,177,1,177.66,1,2,1,121,4
18167.0,23,3,1384.8600000000001,3,3,3,333,9
18168.0,176,6,1160.04,1,4,3,143,8
18169.0,61,1,202.65,2,2,1,221,5
18170.0,33,3,980.31,3,3,3,333,9
18171.0,59,5,1231.31,2,4,3,243,9
18172.0,15,17,5929.68,4,4,4,444,12
18173.0,87,4,1728.1200000000001,2,3,4,234,9
18174.0,7,1,104.0,4,2,1,421,7
18176.0,358,1,476.35,1,2,2,122,5
18177.0,31,6,1340.8700000000001,3,4,3,343,10
18178.0,129,4,1590.81,2,3,4,234,9
18179.0,9,6,1732.69,4,4,4,444,12
18180.0,5,6,1843.75,4,4,4,444,12
18181.0,24,1,366.85,3,2,2,322,7
18183.0,227,2,632.07,1,3,2,132,6
18184.0,15,1,49.8,4,2,1,421,7
18185.0,249,1,304.25,1,2,2,122,5
18188.0,15,3,1749.04,4,3,4,434,11
18189.0,78,2,1090.24,2,3,3,233,8
18190.0,192,2,284.46000000000004,1,3,1,131,5
18191.0,262,1,207.79999999999998,1,2,1,121,4
18192.0,72,1,957.97,2,2,3,223,7
18193.0,165,1,243.76,1,2,1,121,4
18194.0,82,1,713.2,2,2,3,223,7
18196.0,95,2,686.63,2,3,3,233,8
18198.0,4,17,3797.4,4,4,4,444,12
18200.0,106,1,150.35,2,2,1,221,5
18202.0,200,3,1396.99,1,3,3,133,7
18203.0,157,1,160.42000000000002,1,2,1,121,4
18204.0,71,3,1975.35,2,3,4,234,9
18205.0,36,2,517.36,3,3,2,332,8
18209.0,29,1,139.10000000000002,3,2,1,321,6
18210.0,2,6,2621.38,4,4,4,444,12
18211.0,26,5,600.07,3,4,2,342,9
18212.0,326,1,216.07,1,2,1,121,4
18213.0,237,1,232.48000000000002,1,2,1,121,4
18215.0,89,1,299.34000000000003,2,2,2,222,6
18216.0,31,1,481.75,3,2,2,322,7
18217.0,29,2,621.75,3,3,2,332,8
18218.0,211,2,641.92,1,3,2,132,6
18219.0,3,10,2069.77,4,4,4,444,12
18221.0,22,5,1041.61,3,4,3,343,10
18222.0,93,1,443.0,2,2,2,222,6
18223.0,5,14,6484.54,4,4,4,444,12
18224.0,264,1,158.95000000000002,1,2,1,121,4
18225.0,3,12,5504.96,4,4,4,444,12
18226.0,44,11,5228.05,3,4,4,344,11
18227.0,218,1,93.75,1,2,1,121,4
18228.0,57,2,779.9,2,3,3,233,8
18229.0,12,20,7276.900000000001,4,4,4,444,12
18230.0,9,7,2810.2000000000003,4,4,4,444,12
18231.0,192,5,2071.77,1,4,4,144,9
18232.0,82,4,592.97,2,3,2,232,7
18233.0,326,1,440.0,1,2,2,122,5
18235.0,72,3,1796.48,2,3,4,234,9
18236.0,30,6,882.24,3,4,3,343,10
18237.0,3,5,987.1,4,4,3,443,11
18239.0,219,5,1561.6100000000001,1,4,3,143,8
18240.0,46,1,422.58,3,2,2,322,7
18241.0,10,17,2073.09,4,4,4,444,12
18242.0,72,4,2232.4900000000002,2,3,4,234,9
18245.0,7,7,2567.06,4,4,4,444,12
18246.0,24,2,596.1,3,3,2,332,8
18248.0,123,2,804.02,2,3,3,233,8
18249.0,17,1,95.34,4,2,1,421,7
18250.0,310,1,349.27,1,2,2,122,5
18251.0,87,1,306.0,2,2,2,222,6
18252.0,51,2,518.27,3,3,2,332,8
18255.0,89,1,103.3,2,2,1,221,5
18257.0,39,8,2337.63,3,4,4,344,11
18259.0,25,3,2338.6000000000004,3,3,4,334,10
18260.0,173,6,2628.35,1,4,4,144,9
18261.0,43,2,324.24,3,3,2,332,8
18262.0,140,1,149.48,2,2,1,221,5
18263.0,26,3,1213.1599999999999,3,3,3,333,9
18265.0,72,2,801.51,2,3,3,233,8
18268.0,134,1,25.5,2,2,1,221,5
18269.0,366,1,168.6,1,2,1,121,4
18270.0,38,2,283.15,3,3,1,331,7
18272.0,3,6,3078.58,4,4,4,444,12
18273.0,2,3,204.0,4,3,1,431,8
18274.0,30,1,175.92,3,2,1,321,6
18276.0,44,1,335.86,3,2,2,322,7
18277.0,58,1,110.38,2,2,1,221,5
18278.0,74,1,173.9,2,2,1,221,5
18280.0,278,1,180.60000000000002,1,2,1,121,4
18281.0,181,1,80.82,1,2,1,121,4
18282.0,8,2,178.05,4,3,1,431,8
18283.0,4,16,2045.53,4,4,4,444,12
18287.0,43,3,1837.28,3,3,4,334,10
